model,augmentation,phase,epoch,loss,accuracy,date,transformations
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,34,0.17111372202634811,0.9975357055664062,2023-05-04 09:47:34.340555,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,35,0.06560258846729994,0.9955158233642578,2023-05-04 09:48:54.579215,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,35,0.16017203778028488,0.9975357055664062,2023-05-04 09:48:54.579215,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,36,0.06863259337842464,0.9937028884887695,2023-05-04 09:50:13.622847,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,36,0.1526118591427803,0.9975357055664062,2023-05-04 09:50:13.623846,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,37,0.061422874219715595,0.9955778121948242,2023-05-04 09:51:32.833425,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,37,0.14516093581914902,0.9975357055664062,2023-05-04 09:51:32.833425,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,38,0.06180714629590511,0.9945802688598633,2023-05-04 09:52:52.191959,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,test,38,0.14012958854436874,0.9975357055664062,2023-05-04 09:52:52.191959,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
BONE_CHANNELS_reduced_size__Size-512x512_Epoch-100_Images-4_Batch-1__random_7_operations_all.pth,random_7_operations,train,39,0.06595302745699883,0.993494987487793,2023-05-04 09:54:10.941681,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
